date,league,season,season_type,covid,home_team,away_team,home_goals,away_goals,result,home_last3_points,away_last3_points,result_label,home_form_group,away_form_group,stadium,capacity,ht_home_goals,ht_away_goals,ht_result
2021-01-29,Bundesliga,2020_2021,covid,1,Stuttgart,Mainz,2,0,H,1,4,Home Win,bad,medium,MHPArena,60469.0,0.0,0.0,D
2021-01-29,La Liga,2020_2021,covid,1,Valladolid,Huesca,1,3,A,2,1,Away Win,bad,bad,José Zorilla,26512.0,0.0,1.0,A
2021-01-29,Ligue 1,2020_2021,covid,1,Lyon,Bordeaux,2,1,H,4,9,Home Win,medium,good,Gerland Stadyumu,41044.0,1.0,0.0,H
2021-01-29,Serie A,2020_2021,covid,1,Torino,Fiorentina,1,1,D,2,6,Draw,bad,medium,Stadio Filadelfia,4000.0,0.0,0.0,D
2021-01-30,Bundesliga,2020_2021,covid,1,Bayern Munich,Hoffenheim,4,1,H,9,7,Home Win,good,good,NA,NA,2.0,1.0,H
2021-01-30,Bundesliga,2020_2021,covid,1,Dortmund,Augsburg,3,1,H,1,3,Home Win,bad,bad,Signal Iduna Park,81359.0,1.0,1.0,D
2021-01-30,Bundesliga,2020_2021,covid,1,Ein Frankfurt,Hertha,3,1,H,7,1,Home Win,good,bad,Frankfurt Stadyumu,52300.0,0.0,0.0,D
2021-01-30,Bundesliga,2020_2021,covid,1,RB Leipzig,Leverkusen,1,0,H,4,3,Home Win,medium,bad,Red Bull Arena,44345.0,0.0,0.0,D
2021-01-30,Bundesliga,2020_2021,covid,1,Union Berlin,M'gladbach,1,1,D,3,7,Draw,bad,good,Stadion An der Alten Försterei,22012.0,1.0,0.0,H
2021-01-30,Bundesliga,2020_2021,covid,1,Werder Bremen,Schalke 04,1,1,D,6,0,Draw,medium,bad,Weser Stadyumu,42358.0,0.0,1.0,A
2021-01-30,La Liga,2020_2021,covid,1,Eibar,Sevilla,0,2,A,1,6,Away Win,bad,medium,NA,NA,0.0,1.0,A
2021-01-30,La Liga,2020_2021,covid,1,Real Madrid,Levante,1,2,A,7,5,Away Win,good,medium,Santiago Bernabéu,80354.0,1.0,1.0,D
2021-01-30,La Liga,2020_2021,covid,1,Valencia,Elche,1,0,H,4,1,Home Win,medium,bad,Mestalla,55000.0,1.0,0.0,H
2021-01-30,La Liga,2020_2021,covid,1,Villarreal,Sociedad,1,1,D,5,2,Draw,medium,bad,El Madrigal,26000.0,1.0,0.0,H
2021-01-30,Ligue 1,2020_2021,covid,1,Montpellier,Lens,1,2,A,1,4,Away Win,bad,medium,Stade de la Mosson,32939.0,0.0,1.0,A
2021-01-30,Premier League,2020_2021,covid,1,Arsenal,Man United,0,0,D,7,4,Draw,good,medium,Emirates Stadyumu,60361.0,0.0,0.0,D
2021-01-30,Premier League,2020_2021,covid,1,Crystal Palace,Wolves,1,0,H,1,1,Home Win,bad,bad,Selhurst Park,26225.0,0.0,0.0,D
2021-01-30,Premier League,2020_2021,covid,1,Everton,Newcastle,0,2,A,4,0,Away Win,medium,bad,Goodison Park,40157.0,0.0,0.0,D
2021-01-30,Premier League,2020_2021,covid,1,Man City,Sheffield United,1,0,H,9,6,Home Win,good,medium,Etihad Stadium,47405.0,1.0,0.0,H
2021-01-30,Premier League,2020_2021,covid,1,Southampton,Aston Villa,0,1,A,3,3,Away Win,bad,bad,St Mary's Stadium,32689.0,0.0,1.0,A
2021-01-30,Premier League,2020_2021,covid,1,West Brom,Fulham,2,2,D,3,1,Draw,bad,bad,NA,NA,0.0,1.0,A
2021-01-30,Serie A,2020_2021,covid,1,Bologna,Milan,1,2,A,3,6,Away Win,bad,medium,Stadio Renato Dall'Ara,38279.0,0.0,1.0,A
2021-01-30,Serie A,2020_2021,covid,1,Inter,Benevento,4,0,H,5,1,Home Win,medium,bad,NA,NA,1.0,0.0,H
2021-01-30,Serie A,2020_2021,covid,1,Sampdoria,Juventus,0,2,A,6,6,Away Win,medium,medium,NA,NA,0.0,1.0,A
2021-01-31,Bundesliga,2020_2021,covid,1,FC Koln,Bielefeld,3,1,H,4,4,Home Win,medium,medium,NA,NA,2.0,0.0,H
2021-01-31,Bundesliga,2020_2021,covid,1,Wolfsburg,Freiburg,3,0,H,7,4,Home Win,good,medium,Volkswagen Arena,30000.0,2.0,0.0,H
2021-01-31,La Liga,2020_2021,covid,1,Barcelona,Ath Bilbao,2,1,H,9,6,Home Win,good,medium,Camp Nou,99354.0,1.0,0.0,H
2021-01-31,La Liga,2020_2021,covid,1,Cadiz,Ath Madrid,2,4,A,4,9,Away Win,medium,good,NA,NA,1.0,2.0,A
2021-01-31,La Liga,2020_2021,covid,1,Getafe,Alaves,0,0,D,6,0,Draw,medium,bad,Alfonso Pérez,16000.0,0.0,0.0,D
2021-01-31,La Liga,2020_2021,covid,1,Granada,Celta,0,0,D,4,1,Draw,medium,bad,NA,NA,0.0,0.0,D
2021-01-31,Ligue 1,2020_2021,covid,1,Angers,Nimes,3,1,H,0,3,Home Win,bad,bad,NA,NA,2.0,1.0,H
2021-01-31,Ligue 1,2020_2021,covid,1,Brest,Metz,2,4,A,0,7,Away Win,bad,good,NA,NA,1.0,1.0,D
2021-01-31,Ligue 1,2020_2021,covid,1,Lille,Dijon,1,0,H,9,2,Home Win,good,bad,Stade Borne de l'Espoir,50186.0,1.0,0.0,H
2021-01-31,Ligue 1,2020_2021,covid,1,Lorient,Paris SG,3,2,H,3,9,Home Win,bad,good,NA,NA,1.0,1.0,D
2021-01-31,Ligue 1,2020_2021,covid,1,Nantes,Monaco,1,2,A,2,9,Away Win,bad,good,Beaujoire Stadyumu,38285.0,0.0,1.0,A
2021-01-31,Ligue 1,2020_2021,covid,1,Nice,St Etienne,0,1,A,4,0,Away Win,medium,bad,Grand Stade Nice,35624.0,0.0,0.0,D
2021-01-31,Ligue 1,2020_2021,covid,1,Strasbourg,Reims,0,1,A,7,6,Away Win,good,medium,Meinau Stadyumu,29230.0,0.0,0.0,D
2021-01-31,Premier League,2020_2021,covid,1,Brighton,Tottenham,1,0,H,4,4,Home Win,medium,medium,Falmer Stadyumu,22500.0,1.0,0.0,H
2021-01-31,Premier League,2020_2021,covid,1,Chelsea,Burnley,2,0,H,4,6,Home Win,medium,medium,Stamford Bridge,42449.0,1.0,0.0,H
2021-01-31,Premier League,2020_2021,covid,1,Leicester,Leeds,1,3,A,7,3,Away Win,good,bad,King Power Stadyumu,32312.0,1.0,1.0,D
2021-01-31,Premier League,2020_2021,covid,1,West Ham,Liverpool,1,3,A,9,4,Away Win,good,medium,The Boleyn Ground,35303.0,0.0,0.0,D
2021-01-31,Serie A,2020_2021,covid,1,Atalanta,Lazio,1,3,A,5,9,Away Win,medium,good,Stadio Atleti Azzurri d'Italia,26562.0,0.0,1.0,A
2021-01-31,Serie A,2020_2021,covid,1,Cagliari,Sassuolo,1,1,D,0,1,Draw,bad,bad,Unipol Domus,16233.0,0.0,0.0,D
2021-01-31,Serie A,2020_2021,covid,1,Crotone,Genoa,0,3,A,3,7,Away Win,bad,good,NA,NA,0.0,2.0,A
2021-01-31,Serie A,2020_2021,covid,1,Napoli,Parma,2,0,H,6,1,Home Win,medium,bad,Stadio Arturo Collana,12000.0,1.0,0.0,H
2021-01-31,Serie A,2020_2021,covid,1,Roma,Verona,3,1,H,4,6,Home Win,medium,medium,Campo Testaccio,20000.0,3.0,0.0,H
2021-01-31,Serie A,2020_2021,covid,1,Spezia,Udinese,0,1,A,4,2,Away Win,medium,bad,NA,NA,0.0,0.0,D
2021-02-01,La Liga,2020_2021,covid,1,Betis,Osasuna,1,0,H,7,4,Home Win,good,medium,Benito Villamarín,52745.0,0.0,0.0,D
2021-02-02,Premier League,2020_2021,covid,1,Man United,Southampton,9,0,H,4,0,Home Win,medium,bad,Old Trafford,75653.0,4.0,0.0,H
2021-02-02,Premier League,2020_2021,covid,1,Newcastle,Crystal Palace,1,2,A,3,3,Away Win,bad,bad,St James' Park,52409.0,1.0,2.0,A
2021-02-02,Premier League,2020_2021,covid,1,Sheffield United,West Brom,2,1,H,3,1,Home Win,bad,bad,NA,NA,0.0,1.0,A
2021-02-02,Premier League,2020_2021,covid,1,Wolves,Arsenal,2,1,H,1,7,Home Win,bad,good,Molineux,24259.0,1.0,1.0,D
2021-02-03,Ligue 1,2020_2021,covid,1,Bordeaux,Lille,0,3,A,6,9,Away Win,medium,good,NA,NA,0.0,0.0,D
2021-02-03,Ligue 1,2020_2021,covid,1,Dijon,Lyon,0,1,A,1,6,Away Win,bad,medium,NA,NA,0.0,1.0,A
2021-02-03,Ligue 1,2020_2021,covid,1,Lens,Marseille,2,2,D,6,0,Draw,medium,bad,Stade Félix Bollaert,41233.0,0.0,2.0,A
2021-02-03,Ligue 1,2020_2021,covid,1,Metz,Montpellier,1,1,D,9,0,Draw,good,bad,NA,NA,0.0,0.0,D
2021-02-03,Ligue 1,2020_2021,covid,1,Monaco,Nice,2,1,H,9,3,Home Win,good,bad,NA,NA,1.0,0.0,H
2021-02-03,Ligue 1,2020_2021,covid,1,Paris SG,Nimes,3,0,H,6,3,Home Win,medium,bad,NA,NA,2.0,0.0,H
2021-02-03,Ligue 1,2020_2021,covid,1,Reims,Angers,0,0,D,6,3,Draw,medium,bad,Stade Auguste-Delaune II,21684.0,0.0,0.0,D
2021-02-03,Ligue 1,2020_2021,covid,1,Rennes,Lorient,1,1,D,4,6,Draw,medium,medium,Stade de la Route de Lorient,31127.0,1.0,0.0,H
2021-02-03,Ligue 1,2020_2021,covid,1,St Etienne,Nantes,1,1,D,3,1,Draw,bad,bad,NA,NA,0.0,1.0,A
2021-02-03,Ligue 1,2020_2021,covid,1,Strasbourg,Brest,2,2,D,4,0,Draw,medium,bad,Meinau Stadyumu,29230.0,1.0,0.0,H
2021-02-03,Premier League,2020_2021,covid,1,Aston Villa,West Ham,1,3,A,6,6,Away Win,medium,medium,Villa Park,42786.0,0.0,0.0,D
2021-02-03,Premier League,2020_2021,covid,1,Burnley,Man City,0,2,A,6,9,Away Win,medium,good,NA,NA,0.0,2.0,A
2021-02-03,Premier League,2020_2021,covid,1,Fulham,Leicester,0,2,A,2,4,Away Win,bad,medium,Craven Cottage,25700.0,0.0,2.0,A
2021-02-03,Premier League,2020_2021,covid,1,Leeds,Everton,1,2,A,6,4,Away Win,medium,medium,NA,NA,0.0,2.0,A
2021-02-03,Premier League,2020_2021,covid,1,Liverpool,Brighton,0,1,A,6,7,Away Win,medium,good,Anfield,45276.0,0.0,0.0,D
2021-02-04,Premier League,2020_2021,covid,1,Tottenham,Chelsea,0,1,A,3,4,Away Win,bad,medium,White Hart Lane,36230.0,0.0,1.0,A
2021-02-05,Bundesliga,2020_2021,covid,1,Hertha,Bayern Munich,0,1,A,0,9,Away Win,bad,good,NA,NA,0.0,1.0,A
2021-02-05,La Liga,2020_2021,covid,1,Alaves,Valladolid,1,0,H,1,2,Home Win,bad,bad,Mendizorrotza,19900.0,0.0,0.0,D
2021-02-05,Serie A,2020_2021,covid,1,Fiorentina,Inter,0,2,A,4,7,Away Win,medium,good,Stadio Artemio Franchi,43147.0,0.0,1.0,A
2021-02-06,Bundesliga,2020_2021,covid,1,Augsburg,Wolfsburg,0,2,A,3,9,Away Win,bad,good,Impuls Arena,30660.0,0.0,1.0,A
2021-02-06,Bundesliga,2020_2021,covid,1,Freiburg,Dortmund,2,1,H,4,3,Home Win,medium,bad,Kara Orman Stadyumu,24036.0,0.0,0.0,D
2021-02-06,Bundesliga,2020_2021,covid,1,Leverkusen,Stuttgart,5,2,H,3,3,Home Win,bad,bad,NA,NA,2.0,0.0,H
2021-02-06,Bundesliga,2020_2021,covid,1,M'gladbach,FC Koln,1,2,A,7,6,Away Win,good,medium,Stadion im Borussia-Park,54067.0,1.0,1.0,D
2021-02-06,Bundesliga,2020_2021,covid,1,Mainz,Union Berlin,1,0,H,3,1,Home Win,bad,bad,NA,NA,1.0,0.0,H
2021-02-06,Bundesliga,2020_2021,covid,1,Schalke 04,RB Leipzig,0,3,A,1,6,Away Win,bad,medium,NA,NA,0.0,1.0,A
2021-02-06,La Liga,2020_2021,covid,1,Elche,Villarreal,2,2,D,1,3,Draw,bad,bad,NA,NA,0.0,2.0,A
2021-02-06,La Liga,2020_2021,covid,1,Huesca,Real Madrid,1,2,A,4,4,Away Win,medium,medium,NA,NA,0.0,0.0,D
2021-02-06,La Liga,2020_2021,covid,1,Levante,Granada,2,2,D,5,2,Draw,medium,bad,NA,NA,1.0,1.0,D
2021-02-06,La Liga,2020_2021,covid,1,Sevilla,Getafe,3,0,H,9,4,Home Win,good,medium,Ramón Sánchez Pizjuán,48649.0,0.0,0.0,D
2021-02-06,Ligue 1,2020_2021,covid,1,Lens,Rennes,0,0,D,4,4,Draw,medium,medium,Stade Félix Bollaert,41233.0,0.0,0.0,D
2021-02-06,Ligue 1,2020_2021,covid,1,Lorient,Reims,1,0,H,7,7,Home Win,good,good,NA,NA,0.0,0.0,D
2021-02-06,Ligue 1,2020_2021,covid,1,Lyon,Strasbourg,3,0,H,9,2,Home Win,good,bad,Gerland Stadyumu,41044.0,2.0,0.0,H
2021-02-06,Premier League,2020_2021,covid,1,Aston Villa,Arsenal,1,0,H,3,4,Home Win,bad,medium,Villa Park,42786.0,1.0,0.0,H
2021-02-06,Premier League,2020_2021,covid,1,Burnley,Brighton,1,1,D,3,7,Draw,bad,good,NA,NA,0.0,1.0,A
2021-02-06,Premier League,2020_2021,covid,1,Fulham,West Ham,0,0,D,2,6,Draw,bad,medium,Craven Cottage,25700.0,0.0,0.0,D
2021-02-06,Premier League,2020_2021,covid,1,Man United,Everton,3,3,D,4,4,Draw,medium,medium,Old Trafford,75653.0,2.0,0.0,H
2021-02-06,Premier League,2020_2021,covid,1,Newcastle,Southampton,3,2,H,3,0,Home Win,bad,bad,St James' Park,52409.0,3.0,1.0,H
2021-02-06,Serie A,2020_2021,covid,1,Atalanta,Torino,3,3,D,4,3,Draw,medium,bad,Stadio Atleti Azzurri d'Italia,26562.0,3.0,2.0,H
2021-02-06,Serie A,2020_2021,covid,1,Genoa,Napoli,2,1,H,7,6,Home Win,good,medium,NA,NA,2.0,0.0,H
2021-02-06,Serie A,2020_2021,covid,1,Juventus,Roma,2,0,H,6,6,Home Win,medium,medium,Juventus Stadium,41507.0,1.0,0.0,H
2021-02-06,Serie A,2020_2021,covid,1,Sassuolo,Spezia,1,2,A,2,1,Away Win,bad,bad,NA,NA,1.0,1.0,D
2021-02-07,Bundesliga,2020_2021,covid,1,Hoffenheim,Ein Frankfurt,1,3,A,6,7,Away Win,medium,good,NA,NA,0.0,1.0,A
2021-02-07,La Liga,2020_2021,covid,1,Ath Bilbao,Valencia,1,1,D,3,4,Draw,bad,medium,NA,NA,1.0,0.0,H
2021-02-07,La Liga,2020_2021,covid,1,Betis,Barcelona,2,3,A,7,9,Away Win,good,good,Benito Villamarín,52745.0,1.0,0.0,H
2021-02-07,La Liga,2020_2021,covid,1,Osasuna,Eibar,2,1,H,4,1,Home Win,medium,bad,Reyno de Navarra,19800.0,1.0,1.0,D
2021-02-07,La Liga,2020_2021,covid,1,Sociedad,Cadiz,4,1,H,2,1,Home Win,bad,bad,Anoeta,32076.0,2.0,0.0,H
2021-02-07,Ligue 1,2020_2021,covid,1,Brest,Bordeaux,2,1,H,1,3,Home Win,bad,bad,NA,NA,0.0,0.0,D
2021-02-07,Ligue 1,2020_2021,covid,1,Marseille,Paris SG,0,2,A,1,6,Away Win,bad,medium,Vélodrome Stadyumu,60013.0,0.0,2.0,A
2021-02-07,Ligue 1,2020_2021,covid,1,Montpellier,Dijon,4,2,H,1,0,Home Win,bad,bad,Stade de la Mosson,32939.0,0.0,1.0,A
2021-02-07,Ligue 1,2020_2021,covid,1,Nantes,Lille,0,2,A,1,9,Away Win,bad,good,Beaujoire Stadyumu,38285.0,0.0,1.0,A
2021-02-07,Ligue 1,2020_2021,covid,1,Nice,Angers,3,0,H,3,4,Home Win,bad,medium,Grand Stade Nice,35624.0,2.0,0.0,H
2021-02-07,Ligue 1,2020_2021,covid,1,Nimes,Monaco,3,4,A,3,9,Away Win,bad,good,NA,NA,2.0,2.0,D
2021-02-07,Ligue 1,2020_2021,covid,1,St Etienne,Metz,1,0,H,4,7,Home Win,medium,good,NA,NA,1.0,0.0,H
2021-02-07,Premier League,2020_2021,covid,1,Liverpool,Man City,1,4,A,6,9,Away Win,medium,good,Anfield,45276.0,0.0,0.0,D
2021-02-07,Premier League,2020_2021,covid,1,Sheffield United,Chelsea,1,2,A,6,7,Away Win,medium,good,NA,NA,0.0,1.0,A
2021-02-07,Premier League,2020_2021,covid,1,Tottenham,West Brom,2,0,H,0,1,Home Win,bad,bad,White Hart Lane,36230.0,0.0,0.0,D
2021-02-07,Premier League,2020_2021,covid,1,Wolves,Leicester,0,0,D,4,4,Draw,medium,medium,Molineux,24259.0,0.0,0.0,D
2021-02-07,Serie A,2020_2021,covid,1,Benevento,Sampdoria,1,1,D,1,6,Draw,bad,medium,NA,NA,0.0,0.0,D
2021-02-07,Serie A,2020_2021,covid,1,Lazio,Cagliari,1,0,H,9,1,Home Win,good,bad,NA,NA,0.0,0.0,D
2021-02-07,Serie A,2020_2021,covid,1,Milan,Crotone,4,0,H,6,3,Home Win,medium,bad,NA,NA,1.0,0.0,H
2021-02-07,Serie A,2020_2021,covid,1,Parma,Bologna,0,3,A,1,3,Away Win,bad,bad,Stadio Ennio Tardini,27906.0,0.0,2.0,A
2021-02-07,Serie A,2020_2021,covid,1,Udinese,Verona,2,0,H,5,3,Home Win,medium,bad,Stadio Friuli,25144.0,0.0,0.0,D
2021-02-08,La Liga,2020_2021,covid,1,Ath Madrid,Celta,2,2,D,9,2,Draw,good,bad,Vicente Calderón,54851.0,1.0,1.0,D
2021-02-08,Premier League,2020_2021,covid,1,Leeds,Crystal Palace,2,0,H,6,6,Home Win,medium,medium,NA,NA,1.0,0.0,H
2021-02-09,La Liga,2020_2021,covid,1,Real Madrid,Getafe,2,0,H,6,1,Home Win,medium,bad,Santiago Bernabéu,80354.0,0.0,0.0,D
2021-02-12,Bundesliga,2020_2021,covid,1,RB Leipzig,Augsburg,2,1,H,6,3,Home Win,medium,bad,Red Bull Arena,44345.0,2.0,0.0,H
2021-02-12,La Liga,2020_2021,covid,1,Celta,Elche,3,1,H,3,1,Home Win,bad,bad,NA,NA,2.0,0.0,H
2021-02-12,Serie A,2020_2021,covid,1,Bologna,Benevento,1,1,D,3,2,Draw,bad,bad,Stadio Renato Dall'Ara,38279.0,1.0,0.0,H
2021-02-13,Bundesliga,2020_2021,covid,1,Dortmund,Hoffenheim,2,2,D,3,3,Draw,bad,bad,Signal Iduna Park,81359.0,1.0,1.0,D
2021-02-13,Bundesliga,2020_2021,covid,1,Leverkusen,Mainz,2,2,D,3,6,Draw,bad,medium,NA,NA,1.0,0.0,H
2021-02-13,Bundesliga,2020_2021,covid,1,Stuttgart,Hertha,1,1,D,3,0,Draw,bad,bad,MHPArena,60469.0,1.0,0.0,H
2021-02-13,Bundesliga,2020_2021,covid,1,Union Berlin,Schalke 04,0,0,D,1,1,Draw,bad,bad,Stadion An der Alten Försterei,22012.0,0.0,0.0,D
2021-02-13,Bundesliga,2020_2021,covid,1,Werder Bremen,Freiburg,0,0,D,4,6,Draw,medium,medium,Weser Stadyumu,42358.0,0.0,0.0,D
2021-02-13,La Liga,2020_2021,covid,1,Barcelona,Alaves,5,1,H,9,4,Home Win,good,medium,Camp Nou,99354.0,2.0,0.0,H
2021-02-13,La Liga,2020_2021,covid,1,Eibar,Valladolid,1,1,D,1,1,Draw,bad,bad,NA,NA,1.0,1.0,D
2021-02-13,La Liga,2020_2021,covid,1,Granada,Ath Madrid,1,2,A,2,7,Away Win,bad,good,NA,NA,0.0,0.0,D
2021-02-13,La Liga,2020_2021,covid,1,Sevilla,Huesca,1,0,H,9,4,Home Win,good,medium,Ramón Sánchez Pizjuán,48649.0,0.0,0.0,D
2021-02-13,Ligue 1,2020_2021,covid,1,Lyon,Montpellier,1,2,A,9,4,Away Win,good,medium,Gerland Stadyumu,41044.0,1.0,1.0,D
2021-02-13,Ligue 1,2020_2021,covid,1,Paris SG,Nice,2,1,H,6,3,Home Win,medium,bad,NA,NA,1.0,0.0,H
2021-02-13,Ligue 1,2020_2021,covid,1,Reims,Lens,1,1,D,4,5,Draw,medium,medium,Stade Auguste-Delaune II,21684.0,1.0,0.0,H
2021-02-13,Premier League,2020_2021,covid,1,Brighton,Aston Villa,0,0,D,7,6,Draw,good,medium,Falmer Stadyumu,22500.0,0.0,0.0,D
2021-02-13,Premier League,2020_2021,covid,1,Crystal Palace,Burnley,0,3,A,6,1,Away Win,medium,bad,Selhurst Park,26225.0,0.0,2.0,A
2021-02-13,Premier League,2020_2021,covid,1,Leicester,Liverpool,3,1,H,4,3,Home Win,medium,bad,King Power Stadyumu,32312.0,0.0,0.0,D
2021-02-13,Premier League,2020_2021,covid,1,Man City,Tottenham,3,0,H,9,3,Home Win,good,bad,Etihad Stadium,47405.0,1.0,0.0,H
2021-02-13,Serie A,2020_2021,covid,1,Napoli,Juventus,1,0,H,3,9,Home Win,bad,good,Stadio Arturo Collana,12000.0,1.0,0.0,H
2021-02-13,Serie A,2020_2021,covid,1,Spezia,Milan,2,0,H,3,6,Home Win,bad,medium,NA,NA,0.0,0.0,D
2021-02-13,Serie A,2020_2021,covid,1,Torino,Genoa,0,0,D,3,9,Draw,bad,good,Stadio Filadelfia,4000.0,0.0,0.0,D
2021-02-14,Bundesliga,2020_2021,covid,1,Ein Frankfurt,FC Koln,2,0,H,9,6,Home Win,good,medium,Frankfurt Stadyumu,52300.0,0.0,0.0,D
2021-02-14,Bundesliga,2020_2021,covid,1,Wolfsburg,M'gladbach,0,0,D,9,4,Draw,good,medium,Volkswagen Arena,30000.0,0.0,0.0,D
2021-02-14,La Liga,2020_2021,covid,1,Getafe,Sociedad,0,1,A,1,5,Away Win,bad,medium,Alfonso Pérez,16000.0,0.0,1.0,A
2021-02-14,La Liga,2020_2021,covid,1,Levante,Osasuna,0,1,A,5,6,Away Win,medium,medium,NA,NA,0.0,0.0,D
2021-02-14,La Liga,2020_2021,covid,1,Real Madrid,Valencia,2,0,H,6,4,Home Win,medium,medium,Santiago Bernabéu,80354.0,2.0,0.0,H
2021-02-14,La Liga,2020_2021,covid,1,Villarreal,Betis,1,2,A,3,4,Away Win,bad,medium,El Madrigal,26000.0,0.0,1.0,A
2021-02-14,Ligue 1,2020_2021,covid,1,Angers,Nantes,1,3,A,4,1,Away Win,medium,bad,NA,NA,1.0,2.0,A
2021-02-14,Ligue 1,2020_2021,covid,1,Bordeaux,Marseille,0,0,D,0,1,Draw,bad,bad,NA,NA,0.0,0.0,D
2021-02-14,Ligue 1,2020_2021,covid,1,Dijon,Nimes,0,2,A,0,0,Away Win,bad,bad,NA,NA,0.0,0.0,D
2021-02-14,Ligue 1,2020_2021,covid,1,Lille,Brest,0,0,D,9,4,Draw,good,medium,Stade Borne de l'Espoir,50186.0,0.0,0.0,D
2021-02-14,Ligue 1,2020_2021,covid,1,Metz,Strasbourg,1,2,A,4,1,Away Win,medium,bad,NA,NA,1.0,1.0,D
2021-02-14,Ligue 1,2020_2021,covid,1,Monaco,Lorient,2,2,D,9,7,Draw,good,good,NA,NA,0.0,1.0,A
2021-02-14,Ligue 1,2020_2021,covid,1,Rennes,St Etienne,0,2,A,2,7,Away Win,bad,good,Stade de la Route de Lorient,31127.0,0.0,1.0,A
2021-02-14,Premier League,2020_2021,covid,1,Arsenal,Leeds,4,2,H,1,6,Home Win,bad,medium,Emirates Stadyumu,60361.0,3.0,0.0,H
2021-02-14,Premier League,2020_2021,covid,1,Everton,Fulham,0,2,A,4,2,Away Win,medium,bad,Goodison Park,40157.0,0.0,0.0,D
2021-02-14,Premier League,2020_2021,covid,1,Southampton,Wolves,1,2,A,0,4,Away Win,bad,medium,St Mary's Stadium,32689.0,1.0,0.0,H
2021-02-14,Premier League,2020_2021,covid,1,West Brom,Man United,1,1,D,1,5,Draw,bad,medium,NA,NA,1.0,1.0,D
2021-02-14,Serie A,2020_2021,covid,1,Cagliari,Atalanta,0,1,A,1,4,Away Win,bad,medium,Unipol Domus,16233.0,0.0,0.0,D
2021-02-14,Serie A,2020_2021,covid,1,Crotone,Sassuolo,1,2,A,0,1,Away Win,bad,bad,NA,NA,1.0,1.0,D
2021-02-14,Serie A,2020_2021,covid,1,Inter,Lazio,3,1,H,7,9,Home Win,good,good,NA,NA,2.0,0.0,H
2021-02-14,Serie A,2020_2021,covid,1,Roma,Udinese,3,0,H,6,7,Home Win,medium,good,Campo Testaccio,20000.0,2.0,0.0,H
2021-02-14,Serie A,2020_2021,covid,1,Sampdoria,Fiorentina,2,1,H,4,4,Home Win,medium,medium,NA,NA,1.0,1.0,D
2021-02-15,Bundesliga,2020_2021,covid,1,Bayern Munich,Bielefeld,3,3,D,9,3,Draw,good,bad,NA,NA,0.0,2.0,A
2021-02-15,La Liga,2020_2021,covid,1,Cadiz,Ath Bilbao,0,4,A,0,4,Away Win,bad,medium,NA,NA,0.0,3.0,A
2021-02-15,Premier League,2020_2021,covid,1,Chelsea,Newcastle,2,0,H,9,6,Home Win,good,medium,Stamford Bridge,42449.0,2.0,0.0,H
2021-02-15,Premier League,2020_2021,covid,1,West Ham,Sheffield United,3,0,H,4,3,Home Win,medium,bad,The Boleyn Ground,35303.0,1.0,0.0,H
2021-02-15,Serie A,2020_2021,covid,1,Verona,Parma,2,1,H,3,0,Home Win,bad,bad,NA,NA,1.0,1.0,D
2021-02-17,La Liga,2020_2021,covid,1,Levante,Ath Madrid,1,1,D,4,7,Draw,medium,good,NA,NA,1.0,1.0,D
2021-02-17,Ligue 1,2020_2021,covid,1,Marseille,Nice,3,2,H,2,3,Home Win,bad,bad,Vélodrome Stadyumu,60013.0,2.0,0.0,H
2021-02-17,Premier League,2020_2021,covid,1,Burnley,Fulham,1,1,D,4,4,Draw,medium,medium,NA,NA,0.0,0.0,D
2021-02-17,Premier League,2020_2021,covid,1,Everton,Man City,1,3,A,4,9,Away Win,medium,good,Goodison Park,40157.0,1.0,1.0,D
2021-02-19,Bundesliga,2020_2021,covid,1,Bielefeld,Wolfsburg,0,3,A,1,7,Away Win,bad,good,NA,NA,0.0,1.0,A
2021-02-19,La Liga,2020_2021,covid,1,Betis,Getafe,1,0,H,6,0,Home Win,medium,bad,Benito Villamarín,52745.0,0.0,0.0,D
2021-02-19,Ligue 1,2020_2021,covid,1,Brest,Lyon,2,3,A,5,6,Away Win,medium,medium,NA,NA,0.0,3.0,A
2021-02-19,Premier League,2020_2021,covid,1,Wolves,Leeds,1,0,H,7,3,Home Win,good,bad,Molineux,24259.0,0.0,0.0,D
2021-02-19,Serie A,2020_2021,covid,1,Cagliari,Torino,0,1,A,1,3,Away Win,bad,bad,Unipol Domus,16233.0,0.0,0.0,D
2021-02-19,Serie A,2020_2021,covid,1,Fiorentina,Spezia,3,0,H,1,6,Home Win,bad,medium,Stadio Artemio Franchi,43147.0,0.0,0.0,D
2021-02-20,Bundesliga,2020_2021,covid,1,Ein Frankfurt,Bayern Munich,2,1,H,9,7,Home Win,good,good,Frankfurt Stadyumu,52300.0,2.0,0.0,H
2021-02-20,Bundesliga,2020_2021,covid,1,FC Koln,Stuttgart,0,1,A,6,4,Away Win,medium,medium,NA,NA,0.0,0.0,D
2021-02-20,Bundesliga,2020_2021,covid,1,Freiburg,Union Berlin,0,1,A,4,2,Away Win,medium,bad,Kara Orman Stadyumu,24036.0,0.0,0.0,D
2021-02-20,Bundesliga,2020_2021,covid,1,M'gladbach,Mainz,1,2,A,2,4,Away Win,bad,medium,Stadion im Borussia-Park,54067.0,1.0,1.0,D
